Episode,Hotspots,AverageDelay,DelayedFlights,AverageNonZeroDelay,epsilon,seconds,state,Total_delay
1617,12,12.482145570581979,1322,62.136913767019664,0.04,52.377,[  0  20   0 ...   0   0 100],82181
1618,15,13.099528946968546,1432,60.201117318435756,0.04,51.16,[  0   0   0 ...   0   0 100],86250
1619,7,12.255736210302386,1336,60.37050898203593,0.04,50.766,[  0  10   0 ...   0   0 100],80710
1620,11,12.774806260446741,1407,59.75195451314854,0.04,50.823,[  0   0   0 ...   0   0 100],84128
1621,13,12.094970369244795,1347,59.0920564216778,0.04,53.102,[  0   0   0 ...   0   0 100],79668
1622,8,11.867497340829662,1298,60.16949152542373,0.04,51.985,[  0   0   0 ...   0   0 100],78136
1623,9,12.90913235070658,1366,62.19253294289898,0.04,52.226,[  0   8   0 ...   0   0 100],84990
1624,10,12.737577875702781,1392,60.2198275862069,0.04,51.662,[  0   4   0 ...   0   0 100],83853
1625,5,12.286886491414679,1351,59.8519615099926,0.04,51.157,[  0   0   0 ...   0   0 100],80920
1626,11,12.417565719495517,1345,60.75836431226766,0.04,50.88,[  0   0   0 ...   0   0 100],81778
1627,8,12.688193283695487,1362,61.30763582966226,0.04,51.641,[  0  10   0 ...   0   0 100],83555
1628,8,12.661601580306945,1390,59.946762589928056,0.04,52.452,[  0  10   0 ...   0   0 100],83384
1629,8,12.590183862634857,1358,61.013254786450666,0.04,51.654,[  0  10   0 ...   0   0 100],82876
1630,10,12.655675429266068,1396,59.661174785100286,0.04,52.048,[  0   0   0 ...   0   0 100],83321
1631,5,11.843032973712202,1359,57.35025754231052,0.04,50.935,[  0  20   0 ...   0   0 100],77995
1632,6,12.047257255736211,1367,57.99780541331383,0.04,51.482,[  0  24   0 ...   0   0 100],79337
1633,10,12.614800182343108,1427,58.17659425367905,0.04,52.087,[  0   8   0 ...   0   0 100],83049
1634,10,12.415286430633643,1383,59.07809110629067,0.04,51.119,[  0   4   0 ...   0   0 100],81752
1635,6,12.306792280808388,1387,58.39293439077145,0.04,50.9,[  0   0   0 ...   0   0 100],81035
1636,12,12.23795775717976,1400,57.527142857142856,0.04,52.439,[  0  10   0 ...   0   0 100],80586
1637,12,13.279896672238262,1459,59.90061686086361,0.04,52.004,[  0  10   0 ...   0   0 100],87419
1638,11,12.984500835739249,1430,59.755944055944056,0.04,52.673,[  0  14   0 ...   0   0 100],85491
1639,8,12.112900774958213,1392,57.26652298850575,0.04,51.475,[  0  10   0 ...   0   0 100],79764
1640,15,13.184014587448717,1431,60.631726065688326,0.04,51.858,[  0   0   0 ...   0   0 100],86802
1641,8,11.85108646102416,1333,58.508627156789196,0.04,52.142,[  0   0   0 ...   0   0 100],78023
1642,5,12.036620574380793,1389,57.028797696184306,0.04,51.054,[  0   0   0 ...   0   0 100],79282
1643,13,12.597933444765234,1402,59.13480741797432,0.04,53.018,[  0  10   0 ...   0   0 100],82941
1644,10,12.35784835131439,1434,56.71338912133891,0.04,52.266,[  0   0   0 ...   0   0 100],81350
1645,9,12.657346907764778,1432,58.16899441340782,0.04,51.96,[  0  10   0 ...   0   0 100],83312
1646,11,12.824950615407992,1388,60.80763688760807,0.04,51.511,[  0   4   0 ...   0   0 100],84440
1647,5,12.719799422580156,1486,56.331763122476445,0.04,51.135,[  0  10   0 ...   0   0 100],83754
1648,8,11.97644734842729,1420,55.504929577464786,0.04,51.805,[  0  10   0 ...   0   0 100],78879
1649,14,12.80929949855645,1507,55.93762441937624,0.04,52.351,[  0   0   0 ...   0   0 100],84330
1650,10,12.248290533353593,1342,60.06408345752608,0.04,52.978,[  0  10   0 ...   0   0 100],80654
1651,10,12.14070809907309,1369,58.362308254200144,0.04,51.943,[  0  14   0 ...   0   0 100],79934
1652,8,11.810059261510409,1428,54.42717086834734,0.04,51.943,[  0   0   0 ...   0   0 100],77748
1653,11,12.54946056830269,1436,57.5125348189415,0.04,51.663,[  0   0   0 ...   0   0 100],82652
1654,18,12.903054247074913,1406,60.39473684210526,0.04,52.623,[  0   0   0 ...   0   0 100],84958
1655,13,12.639872359823736,1379,60.32124728063815,0.04,51.847,[  0  18   0 ...   0   0 100],83225
1656,9,12.693207719191612,1448,57.68922651933702,0.04,51.918,[  0   8   0 ...   0   0 100],83576
1657,10,12.66767968393861,1447,57.61299239806496,0.04,51.96,[  0  14   0 ...   0   0 100],83391
1658,6,12.680443701565112,1422,58.68495077355837,0.04,52.461,[  0   0   0 ...   0   0 100],83491
1659,7,11.791369092843032,1307,59.37184391736802,0.04,51.495,[  0  10   0 ...   0   0 100],77640
1660,12,12.700197538368029,1368,61.09649122807018,0.04,52.08,[  0   0   0 ...   0   0 100],83620
1661,13,12.643215316821152,1393,59.73079684134961,0.04,51.369,[  0  14   0 ...   0   0 100],83249
1662,18,13.461328065643519,1459,60.71898560657985,0.04,52.395,[  0   0   0 ...   0   0 100],88630
1663,8,12.537000455857772,1393,59.22900215362527,0.04,51.283,[  0   4   0 ...   0   0 100],82561
1664,8,12.721015043306489,1423,58.83134223471539,0.04,51.607,[  0   4   0 ...   0   0 100],83783
1665,13,12.93557210150433,1437,59.240779401530965,0.04,52.288,[  0   0   0 ...   0   0 100],85180
1666,16,13.006382008813251,1394,61.40243902439025,0.04,52.532,[  0   4   0 ...   0   0 100],85649
1667,16,12.448260142835435,1406,58.266002844950215,0.04,52.929,[  0   0   0 ...   0   0 100],81967
1668,14,12.55766600820544,1382,59.798842257597684,0.04,51.891,[  0   0   0 ...   0   0 100],82666
1669,17,13.839841969305576,1487,61.25084061869536,0.04,51.912,[  0   0   0 ...   0   0 100],91129
1670,10,12.682571037836196,1427,58.48913805185704,0.04,51.734,[  0   0   0 ...   0   0 100],83514
1671,10,12.60841817352986,1402,59.18402282453638,0.04,51.113,[ 0 91  0 ...  0  0 74],83024
1672,19,13.432153168211517,1414,62.51555869872701,0.04,53.448,[  0   0   0 ...   0   0 100],88467
1673,5,12.396748214557059,1353,60.297856614929785,0.04,51.393,[  0  14   0 ...   0   0 100],81657
1674,10,12.965050904117914,1384,61.649566473988436,0.04,51.557,[  0   0   0 ...   0   0 100],85377
1675,14,13.525604011548397,1378,64.59506531204644,0.04,52.328,[  0  22   0 ...   0   0 100],89067
1676,10,13.130527275490048,1351,63.961509992598074,0.04,51.418,[  0   4   0 ...   0   0 100],86459
1677,12,12.83832244339766,1392,60.696120689655174,0.04,51.551,[  0  18   0 ...   0   0 100],84531
1678,12,12.536240692903814,1323,62.359032501889644,0.04,50.946,[  0   4   0 ...   0   0 100],82542
1679,10,12.900926910803829,1371,61.926331145149526,0.04,51.723,[  0  14   0 ...   0   0 100],84973
1680,14,13.125816745175506,1432,60.32192737430167,0.04,52.258,[  0  14   0 ...   0   0 100],86413
1681,15,13.197690320619966,1451,59.85802894555479,0.04,52.028,[  0  28   0 ...   0   0 100],86899
1682,16,13.04254672542167,1469,58.42954390742001,0.04,52.377,[  0  10   0 ...   0   0 100],85884
1683,10,12.319556298434888,1419,57.13530655391121,0.04,51.706,[  0  28   0 ...   0   0 100],81132
1684,11,12.219267588512384,1362,59.041850220264315,0.04,51.394,[  0  10   0 ...   0   0 100],80461
1685,9,12.05181583345996,1338,59.27727952167414,0.04,51.24,[  0  10   0 ...   0   0 100],79362
1686,11,12.603251785442941,1408,58.90767045454545,0.04,51.078,[  0   0   0 ...   0   0 100],82996
1687,9,11.918857316517247,1286,60.99377916018663,0.04,52.7,[  0   8   0 ...   0   0 100],78495
1688,8,11.913538975839538,1410,55.60496453900709,0.04,51.648,[  0  22   0 ...   0   0 100],78436
1689,11,11.851542318796536,1417,55.0423429781228,0.04,52.265,[  0   0   0 ...   0   0 100],78031
1690,12,12.824190852454034,1430,59.018181818181816,0.04,51.839,[  0   8   0 ...   0   0 100],84467
1691,16,13.247226865218051,1459,59.75325565455792,0.04,52.074,[  0  36   0 ...   0   0 100],87205
1692,11,12.48867953198602,1417,58.001411432604094,0.04,52.77,[  0   0   0 ...   0   0 100],82218
1693,13,12.41954110317581,1411,57.92558469170801,0.04,53.58,[  0   0   0 ...   0   0 100],81782
1694,9,13.044066251329586,1452,59.120523415977964,0.04,52.3,[  0   0   0 ...   0   0 100],85909
1695,11,12.268500227928886,1337,60.38818249813014,0.04,51.896,[  0   4   0 ...   0   0 100],80793
1696,12,12.925999088284454,1396,60.93553008595988,0.04,52.619,[  0   8   0 ...   0   0 100],85130
1697,9,12.204528187205591,1373,58.49817916970138,0.04,51.589,[  0   4   0 ...   0   0 100],80393
1698,13,12.850326698070202,1366,61.90922401171303,0.04,51.203,[  0   4   0 ...   0   0 100],84630
1699,9,12.355569062452515,1339,60.72591486183719,0.04,50.964,[  0  10   0 ...   0   0 100],81376
1700,11,13.196018842121259,1419,61.20014094432699,0.04,51.326,[  0   0   0 ...   0   0 100],86890
1701,13,12.492174441574228,1374,59.833333333333336,0.04,51.162,[  0   8   0 ...   0   0 100],82276
1702,12,12.805804588968241,1390,60.6294964028777,0.04,53.106,[  0   8   0 ...   0   0 100],84334
1703,7,12.44598085397356,1343,60.988086373790026,0.04,52.655,[  0  16   0 ...   0   0 100],81952
1704,13,12.605986932077192,1395,59.46953405017921,0.04,51.894,[  0   8   0 ...   0   0 100],83016
1705,13,12.97918249506154,1396,61.18624641833811,0.04,51.853,[  0  12   0 ...   0   0 100],85497
1706,13,12.016714784987084,1298,60.92604006163328,0.04,52.139,[  0  10   0 ...   0   0 100],79138
1707,9,13.123993314086006,1372,62.951166180758015,0.04,51.38,[  0  11   0 ...   0   0 100],86421
1708,10,12.565415590335816,1372,60.271865889212826,0.04,52.244,[  0   8   0 ...   0   0 100],82735
1709,18,13.344780428506306,1424,61.67275280898876,0.04,52.137,[  0  12   0 ...   0   0 100],87866
1710,10,12.439142987387935,1325,61.782641509433965,0.04,51.865,[  0  10   0 ...   0   0 100],81910
1711,9,12.893177328673454,1407,60.30561478322672,0.04,52.061,[  0  19   0 ...   0   0 100],84892
1712,8,12.220483209238717,1329,60.51392024078255,0.04,51.308,[  0  23   0 ...   0   0 100],80479
1713,4,11.557058197842274,1320,57.61893939393939,0.04,50.743,[  0   0   0 ...   0   0 100],76093
1714,10,12.13356632730588,1271,62.825334382376084,0.04,51.252,[  0   0   0 ...   0   0 100],79910
1715,12,12.35876006685914,1306,62.27641653905054,0.04,51.095,[  0  10   0 ...   0   0 100],81387
1716,11,12.846072025528036,1400,60.385714285714286,0.04,52.823,[  0   0   0 ...   0   0 100],84574
1717,11,12.549004710530314,1391,59.37095614665708,0.04,52.304,[  0   4   0 ...   0   0 100],82655
1718,10,12.68652180519678,1382,60.41244573082489,0.04,52.447,[  0  14   0 ...   0   0 100],83519
1719,7,11.979030542470749,1406,56.0697012802276,0.04,51.244,[  0   4   0 ...   0   0 100],78898
1720,13,12.263181887251177,1389,58.10223182145428,0.04,52.276,[  0   0   0 ...   0   0 100],80756
1721,15,12.264853365749886,1402,57.57132667617689,0.04,52.465,[  0   0   0 ...   0   0 100],80771
1722,9,12.771311350858532,1398,60.12017167381974,0.04,51.462,[  0   0   0 ...   0   0 100],84115
1723,11,12.762650053183407,1445,58.12525951557093,0.04,52.432,[  0   0   0 ...   0   0 100],84055
1724,9,12.309983285215013,1436,56.41504178272981,0.04,52.618,[  0  10   0 ...   0   0 100],81056
1725,14,12.739249354201489,1402,59.7981455064194,0.04,52.979,[  0   8   0 ...   0   0 100],83922
1726,15,13.434584409664184,1427,61.9572529782761,0.04,51.899,[  0  10   0 ...   0   0 100],88456
1727,14,13.64564655827382,1440,62.3625,0.04,52.166,[  0   4   0 ...   0   0 100],89885
1728,12,12.830268956085702,1361,62.03967670830272,0.04,51.665,[  0   8   0 ...   0   0 100],84502
1729,7,12.977511016562833,1379,61.932559825960844,0.04,51.762,[  0  10   0 ...   0   0 100],85451
1730,9,11.864154383832245,1337,58.397905759162306,0.04,52.624,[  0  16   0 ...   0   0 100],78148
1731,14,13.492630299346605,1407,63.10945273631841,0.04,52.893,[  0   4   0 ...   0   0 100],88866
1732,9,12.406169275186143,1339,60.97460791635549,0.04,51.299,[  0  20   0 ...   0   0 100],81721
1733,10,12.952438839082207,1397,61.01646385110952,0.04,51.635,[  0  16   0 ...   0   0 100],85315
1734,13,12.29691536240693,1375,58.85527272727273,0.04,51.362,[  0   0   0 ...   0   0 100],81006
1735,12,12.583194043458441,1379,60.0507614213198,0.04,51.097,[  0   0   0 ...   0   0 100],82895
1736,10,12.452058957605226,1370,59.815328467153286,0.04,51.3,[  0  16   0 ...   0   0 100],82016
1737,10,12.829053335359369,1389,60.7832973362131,0.04,50.991,[  0  28   0 ...   0   0 100],84513
1738,12,12.287190396596262,1349,59.94217939214233,0.04,52.713,[  0   8   0 ...   0   0 100],80935
1739,16,13.880261358456162,1390,65.71654676258993,0.04,52.064,[  0  16   0 ...   0   0 100],91414
1740,15,13.032517854429418,1372,62.512390670553934,0.04,52.189,[  0   4   0 ...   0   0 100],85803
1741,11,12.83558729676341,1386,60.94588744588744,0.04,53.137,[  0   0   0 ...   0   0 100],84504
1742,13,12.913538975839538,1387,61.27180966113915,0.04,52.491,[  0  16   0 ...   0   0 100],85038
1743,15,13.499164260750646,1486,59.783310901749665,0.04,52.025,[  0   8   0 ...   0   0 100],88937
1744,10,12.789545661753532,1395,60.33548387096774,0.04,51.021,[  0   4   0 ...   0   0 100],84240
1745,12,12.596869776629692,1424,58.21629213483146,0.04,53.045,[  0  16   0 ...   0   0 100],82957
1746,10,12.994985564503875,1462,58.49521203830369,0.04,52.256,[  0   8   0 ...   0   0 100],85589
1747,11,12.506457985108646,1415,58.1660777385159,0.04,51.744,[  0  12   0 ...   0   0 100],82350
1748,13,12.45783315605531,1345,60.95539033457249,0.04,52.374,[  0  12   0 ...   0   0 100],82066
1749,7,12.768120346451907,1428,58.84243697478992,0.04,51.364,[  0   8   0 ...   0   0 100],84082
1750,11,12.565567542926606,1383,59.79320318148952,0.04,53.154,[  0   0   0 ...   0   0 100],82793
1751,13,12.422124297219268,1398,58.47639484978541,0.04,51.261,[  0   4   0 ...   0   0 100],81845
1752,10,12.316821151800639,1359,59.64459161147903,0.04,52.366,[  0   8   0 ...   0   0 100],81160
1753,18,12.502355265157272,1399,58.812008577555396,0.04,52.073,[  0   4   0 ...   0   0 100],82368
1754,16,13.510560705060021,1416,62.791666666666664,0.04,52.305,[  0   0   0 ...   0   0 100],89002
1755,13,13.477738945449019,1420,62.462676056338026,0.04,52.453,[  0   8   0 ...   0   0 100],88755
1756,19,12.992250417869625,1442,59.294036061026354,0.04,52.733,[  0   4   0 ...   0   0 100],85577
1757,15,12.700197538368029,1382,60.477568740955135,0.04,51.597,[  0   0   0 ...   0   0 100],83636
1758,9,12.921440510560705,1429,59.5073477956613,0.04,52.383,[  0   8   0 ...   0   0 100],85098
1759,6,11.402066555234766,1336,56.165419161676645,0.04,52.535,[  0   0   0 ...   0   0 100],75096
1760,6,11.74927822519374,1368,56.521929824561404,0.04,52.303,[  0   8   0 ...   0   0 100],77436
1761,8,12.329889074608722,1398,58.04220314735336,0.04,52.145,[  0   0   0 ...   0   0 100],81209
1762,10,12.454338246467103,1372,59.73906705539358,0.04,51.517,[  0   0   0 ...   0   0 100],82012
1763,11,12.46041635009877,1372,59.768221574344025,0.04,51.496,[  0   0   0 ...   0   0 100],82053
1764,11,12.771007445676949,1383,60.7707881417209,0.04,51.586,[  0   8   0 ...   0   0 100],84109
1765,10,12.538823886947272,1355,60.89889298892989,0.04,51.503,[  0   0   0 ...   0   0 100],82598
1766,14,12.59945297067315,1326,62.5316742081448,0.04,51.656,[  0   8   0 ...   0   0 100],82997
1767,12,12.178544294180215,1377,58.20406681190995,0.04,52.659,[  0  12   0 ...   0   0 100],80221
1768,10,12.767664488679532,1359,61.82781456953642,0.04,52.07,[  0   0   0 ...   0   0 100],84138
1769,15,13.010636681355416,1343,63.755026061057336,0.04,52.687,[  0   4   0 ...   0   0 100],85729
1770,14,13.134478042850631,1365,63.32454212454213,0.04,51.377,[  0   0   0 ...   0   0 100],86531
1771,12,12.964746998936333,1369,62.3235938641344,0.04,51.611,[  0   0   0 ...   0   0 100],85416
1772,12,12.503722838474395,1397,58.90264853256979,0.04,51.098,[  0   4   0 ...   0   0 100],82415
1773,15,13.244795623765386,1434,60.78382147838215,0.04,52.107,[  0   8   0 ...   0   0 100],87303
1774,15,12.785594894392949,1416,59.42231638418079,0.04,53.44,[  0   0   0 ...   0   0 100],84240
1775,12,12.950463455401914,1411,60.40184266477675,0.04,51.755,[  0   0   0 ...   0   0 100],85372
1776,16,12.523932533049688,1398,58.95565092989985,0.04,52.799,[  0  20   0 ...   0   0 100],82529
1777,10,12.84743959884516,1371,61.669584245076585,0.04,51.379,[  0   0   0 ...   0   0 100],84668
1778,6,12.265613128703844,1285,62.81712062256809,0.04,50.569,[  0   8   0 ...   0   0 100],80804
1779,9,13.189940738489591,1367,63.498902706656914,0.04,51.458,[  0   0   0 ...   0   0 100],86874
1780,13,12.81841665400395,1351,62.44115470022206,0.04,50.762,[  0   8   0 ...   0   0 100],84445
1781,10,13.391733779060933,1387,63.54073540014419,0.04,52.294,[  0   0   0 ...   0   0 100],88243
1782,9,11.942561920680747,1324,59.36102719033233,0.04,51.251,[  0   8   0 ...   0   0 100],78741
1783,13,12.482905333535937,1347,60.98737936154417,0.04,51.577,[  0   0   0 ...   0   0 100],82257
1784,10,12.984044977966875,1387,61.60634462869503,0.04,51.635,[  0   0   0 ...   0   0 100],85533
1785,17,13.619814617839234,1441,62.20124913254684,0.04,52.674,[  0   0   0 ...   0   0 100],89716
1786,14,13.396596261966266,1398,63.06366237482117,0.04,52.163,[  0   8   0 ...   0   0 100],88295
1787,14,13.406473180367724,1358,64.96907216494846,0.04,52.014,[  0   0   0 ...   0   0 100],88384
1788,11,12.492478346755812,1332,61.721471471471475,0.04,50.895,[  0  23   0 ...   0   0 100],82300
1789,8,12.895304664944538,1378,61.58490566037736,0.04,52.584,[  0  12   0 ...   0   0 100],84997
1790,10,12.883300410271994,1395,60.77777777777778,0.04,52.041,[  0   0   0 ...   0   0 100],84930
1791,15,12.232791369092842,1381,58.293989862418535,0.04,51.962,[  0   0   0 ...   0   0 100],80627
1792,14,13.353289773590639,1405,62.54661921708185,0.04,52.701,[  0   0   0 ...   0   0 100],87995
1793,9,12.35420148913539,1374,59.172489082969435,0.04,51.486,[  0  12   0 ...   0   0 100],81478
1794,19,12.750949703692449,1374,61.07278020378457,0.04,52.498,[  0   4   0 ...   0   0 100],84077
1795,12,11.964746998936333,1393,56.525484565685574,0.04,51.712,[  0   0   0 ...   0   0 100],78972
1796,9,12.347363622549764,1359,59.792494481236204,0.04,52.63,[  0   0   0 ...   0   0 100],81396
1797,13,12.137365142075673,1345,59.38736059479554,0.04,52.875,[  0   8   0 ...   0   0 100],80052
1798,13,12.767360583497949,1444,58.186980609418285,0.04,51.947,[  0   8   0 ...   0   0 100],84179
1799,6,11.87919769032062,1411,55.4053862508859,0.04,51.058,[  0   0   0 ...   0   0 100],78333
